% Moku:Pro Oscilloscope
% Channel A
% Channel B
% Channel C
% Channel D
% Time span 2.788 s, time offset -92.92 ms, Precision acquisition mode, no averaging
% Edge trigger: Channel D, level 4.593 mV, Normal mode, Rising edge, Auto sensitivity, noise reject off, HF reject off
% Output A (off) - Ramp, 200.000 mHz, 22.0 mVpp, offset 5.1 mV, phase 0.000 000 deg, symmetry 50.00 %
% Output B (off) - DC, 1.5 mV
% Internal 10 MHz clock
% Acquired 2025-09-23 T 16:36:48 +0800
% Time (s), Channel A (V), Channel B (V), Channel D (V)
-1.4444268608e+00, 1.0908649923e-03, 0.0000000000e+00, -2.8738580028e-03
-1.4442316416e+00, 1.0915310730e-03, 0.0000000000e+00, -2.8738580028e-03
-1.4440364224e+00, 1.0928281777e-03, 0.0000000000e+00, -2.8738580028e-03
-1.4438412032e+00, 1.0940902254e-03, 0.0000000000e+00, -2.8738580028e-03
-1.4436459840e+00, 1.0941953960e-03, 0.0000000000e+00, -2.8738580028e-03
-1.4434507648e+00, 1.0933890878e-03, 0.0000000000e+00, -2.8903347372e-03
-1.4432555456e+00, 1.0966844347e-03, 0.0000000000e+00, -2.9073022680e-03
-1.4430603264e+00, 1.0912155611e-03, 0.0000000000e+00, -2.9073022680e-03
-1.4428651072e+00, 1.0928982914e-03, 0.0000000000e+00, -2.9073022680e-03
-1.4426698880e+00, 1.0945810217e-03, 0.0000000000e+00, -2.9073022680e-03
-1.4424746688e+00, 1.0933540309e-03, -9.1849030426e-06, -2.9073022680e-03
-1.4422794496e+00, 1.0916011868e-03, -2.4434646644e-05, -2.9073022680e-03
-1.4420842304e+00, 1.0931787465e-03, 0.0000000000e+00, -2.9073022680e-03
-1.4418890112e+00, 1.0932839171e-03, 0.0000000000e+00, -2.9073022680e-03
-1.4416937920e+00, 1.0924425520e-03, 0.0000000000e+00, -2.9073022680e-03
-1.4414985728e+00, 1.0924776088e-03, -1.7142815221e-05, -2.9073022680e-03
-1.4413033536e+00, 1.0923373813e-03, -3.3444265277e-05, -2.9073022680e-03
-1.4411081344e+00, 1.0927580639e-03, -9.1147892789e-06, -2.9073022680e-03
-1.4409129152e+00, 1.0909000492e-03, 0.0000000000e+00, -2.9073022680e-03
-1.4407176960e+00, 1.0941953960e-03, 0.0000000000e+00, -2.9073022680e-03
-1.4405224768e+00, 1.0946160786e-03, -2.1770323624e-05, -2.9073022680e-03
-1.4403272576e+00, 1.0938798841e-03, -3.3444265277e-05, -2.9073022680e-03
-1.4401320384e+00, 1.0930034621e-03, -2.1945608033e-05, -2.9073022680e-03
-1.4399368192e+00, 1.0938097703e-03, 0.0000000000e+00, -2.9073022680e-03
-1.4397416000e+00, 1.0932488602e-03, 0.0000000000e+00, -2.9122102315e-03
-1.4395463808e+00, 1.0933189740e-03, -2.2646745670e-05, -2.9407114764e-03
-1.4393511616e+00, 1.0939850548e-03, -3.3444265277e-05, -2.9407114764e-03
-1.4391559424e+00, 1.0910052198e-03, -3.0990283548e-05, -2.9407114764e-03
-1.4389607232e+00, 1.0935293153e-03, 0.0000000000e+00, -2.9407114764e-03
-1.4387655040e+00, 1.0912856749e-03, 0.0000000000e+00, -2.9407114764e-03
-1.4385702848e+00, 1.0951068750e-03, -2.0858844696e-05, -2.9407114764e-03
-1.4383750656e+00, 1.0955626144e-03, -3.3444265277e-05, -2.9407114764e-03
-1.4381798464e+00, 1.0930385189e-03, -3.3444265277e-05, -2.9407114764e-03
-1.4379846272e+00, 1.0935994291e-03, -3.5407450660e-06, -2.9407114764e-03
-1.4377894080e+00, 1.0959131833e-03, 0.0000000000e+00, -2.9407114764e-03
-1.4375941888e+00, 1.0937045997e-03, -1.7458327157e-05, -2.9407114764e-03
-1.4373989696e+00, 1.0916011868e-03, -3.3444265277e-05, -2.9407114764e-03
-1.4372037504e+00, 1.0952471025e-03, -3.3444265277e-05, -2.9407114764e-03
-1.4370085312e+00, 1.0914259024e-03, -1.0131438852e-05, -2.9407114764e-03
-1.4368133120e+00, 1.0924776088e-03, 0.0000000000e+00, -2.9407114764e-03
-1.4366180928e+00, 1.0909351060e-03, -1.3917582091e-05, -2.9407114764e-03
-1.4364228736e+00, 1.0956327282e-03, -3.3444265277e-05, -2.9407114764e-03
-1.4362276544e+00, 1.0884110105e-03, -3.3444265277e-05, -2.9407114764e-03
-1.4360324352e+00, 1.0926178364e-03, -1.3181387573e-05, -2.9407114764e-03
-1.4358372160e+00, 1.0909351060e-03, 0.0000000000e+00, -2.9609743541e-03
-1.4356419968e+00, 1.0931787465e-03, -5.8895561494e-06, -2.9741206848e-03
-1.4354467776e+00, 1.0909701629e-03, -3.3444265277e-05, -2.9741206848e-03
-1.4352515584e+00, 1.0939499979e-03, -3.3444265277e-05, -2.9741206848e-03
-1.4350563392e+00, 1.0932138034e-03, -1.3531956391e-05, -2.9741206848e-03
-1.4348611200e+00, 1.0921971538e-03, 0.0000000000e+00, -2.9741206848e-03
-1.4346659008e+00, 1.0938097703e-03, 0.0000000000e+00, -2.9741206848e-03
-1.4344706816e+00, 1.0934592015e-03, -3.0464430321e-05, -2.9741206848e-03
-1.4342754624e+00, 1.0947212493e-03, -3.3444265277e-05, -2.9741206848e-03
-1.4340802432e+00, 1.0936344859e-03, -1.5284800483e-05, -2.9741206848e-03
-1.4338850240e+00, 1.0922672675e-03, 0.0000000000e+00, -2.9741206848e-03
-1.4336898048e+00, 1.0923023244e-03, 0.0000000000e+00, -2.9741206848e-03
-1.4334945856e+00, 1.0941603392e-03, -2.4890386108e-05, -2.9741206848e-03
-1.4332993664e+00, 1.0896380014e-03, -3.3444265277e-05, -2.9741206848e-03
-1.4331041472e+00, 1.0945109080e-03, -2.0438162114e-05, -2.9741206848e-03
-1.4329089280e+00, 1.0925126657e-03, 0.0000000000e+00, -2.9741206848e-03
-1.4327137088e+00, 1.0930735758e-03, 0.0000000000e+00, -2.9741206848e-03
-1.4325184896e+00, 1.0912506180e-03, -2.1384697924e-05, -2.9741206848e-03
-1.4323232704e+00, 1.0918115281e-03, -3.3444265277e-05, -2.9741206848e-03
-1.4321280512e+00, 1.0911805042e-03, -2.5381182454e-05, -2.9828498484e-03
-1.4319328320e+00, 1.0933890878e-03, 0.0000000000e+00, -3.0075298932e-03
-1.4317376128e+00, 1.0899184565e-03, 0.0000000000e+00, -3.0075298932e-03
-1.4315423936e+00, 1.0942304529e-03, -1.5705483065e-05, -3.0075298932e-03
-1.4313471744e+00, 1.0906546510e-03, -3.3444265277e-05, -3.0075298932e-03
-1.4311519552e+00, 1.0948264199e-03, -2.8115619237e-05, -3.0075298932e-03
-1.4309567360e+00, 1.0917063574e-03, 0.0000000000e+00, -3.0075298932e-03
-1.4307615168e+00, 1.0947913630e-03, 0.0000000000e+00, -3.0075298932e-03
-1.4305662976e+00, 1.0924425520e-03, -9.0446755152e-06, -3.0075298932e-03
-1.4303710784e+00, 1.0933189740e-03, -3.3444265277e-05, -3.0075298932e-03
-1.4301758592e+00, 1.0945109080e-03, -3.0885112903e-05, -3.0075298932e-03
-1.4299806400e+00, 1.0905494803e-03, 0.0000000000e+00, -3.0075298932e-03
-1.4297854208e+00, 1.0925126657e-03, 0.0000000000e+00, -3.0075298932e-03
-1.4295902016e+00, 1.0963338658e-03, -2.9097211929e-06, -3.0075298932e-03
-1.4293949824e+00, 1.0904092528e-03, -3.3444265277e-05, -3.0075298932e-03
-1.4291997632e+00, 1.0919868125e-03, -3.3444265277e-05, -3.0075298932e-03
-1.4290045440e+00, 1.0934592015e-03, -1.2971046282e-06, -3.0075298932e-03
-1.4288093248e+00, 1.0923023244e-03, 0.0000000000e+00, -3.0075298932e-03
-1.4286141056e+00, 1.0912155611e-03, 0.0000000000e+00, -3.0075298932e-03
-1.4284188864e+00, 1.0909000492e-03, -3.1446023012e-05, -3.0075298932e-03
-1.4282236672e+00, 1.0909000492e-03, -3.3444265277e-05, -3.0316490279e-03
-1.4280284480e+00, 1.0924425520e-03, -5.0131341034e-06, -3.0409391016e-03
-1.4278332288e+00, 1.0899184565e-03, 0.0000000000e+00, -3.0409391016e-03
-1.4276380096e+00, 1.0901638546e-03, 0.0000000000e+00, -3.0409391016e-03
-1.4274427904e+00, 1.0938448272e-03, -2.4364532880e-05, -3.0409391016e-03
-1.4272475712e+00, 1.0939850548e-03, -3.3444265277e-05, -3.0409391016e-03
-1.4270523520e+00, 1.0967896053e-03, -6.7309213136e-06, -3.0409391016e-03
-1.4268571328e+00, 1.0946511355e-03, 0.0000000000e+00, -3.0409391016e-03
-1.4266619136e+00, 1.0937747135e-03, 0.0000000000e+00, -3.0409391016e-03
-1.4264666944e+00, 1.0930735758e-03, -1.9596796950e-05, -3.0409391016e-03
-1.4262714752e+00, 1.0945810217e-03, -3.3444265277e-05, -3.0409391016e-03
-1.4260762560e+00, 1.0921971538e-03, -1.4583662846e-05, -3.0409391016e-03
-1.4258810368e+00, 1.0924776088e-03, 0.0000000000e+00, -3.0409391016e-03
-1.4256858176e+00, 1.0945810217e-03, 0.0000000000e+00, -3.0409391016e-03
-1.4254905984e+00, 1.0946160786e-03, -2.1980664915e-05, -3.0409391016e-03
-1.4252953792e+00, 1.0930735758e-03, -3.3444265277e-05, -3.0409391016e-03
-1.4251001600e+00, 1.0925827795e-03, -2.7659879773e-05, -3.0409391016e-03
-1.4249049408e+00, 1.0959832970e-03, 0.0000000000e+00, -3.0409391016e-03
-1.4247097216e+00, 1.0932839171e-03, 0.0000000000e+00, -3.0409391016e-03
-1.4245145024e+00, 1.0943005667e-03, -2.4224305353e-05, -3.0535245222e-03
-1.4243192832e+00, 1.0912506180e-03, -3.3444265277e-05, -3.0743833669e-03
-1.4241240640e+00, 1.0955275576e-03, -3.3444265277e-05, -3.0743833669e-03
-1.4239288448e+00, 1.0923373813e-03, -2.9447780747e-06, -3.0743833669e-03
-1.4237336256e+00, 1.0952821594e-03, 0.0000000000e+00, -3.0743833669e-03
-1.4235384064e+00, 1.0917414143e-03, -1.9386455659e-05, -3.0743833669e-03
-1.4233431872e+00, 1.0936344859e-03, -3.3444265277e-05, -3.0743833669e-03
-1.4231479680e+00, 1.0945109080e-03, -3.3444265277e-05, -3.0743833669e-03
-1.4229527488e+00, 1.0906897079e-03, -3.1200624839e-06, -3.0743833669e-03
-1.4227575296e+00, 1.0921620969e-03, 0.0000000000e+00, -3.0743833669e-03
-1.4225623104e+00, 1.0940551685e-03, -7.6424002415e-06, -3.0743833669e-03
-1.4223670912e+00, 1.0940902254e-03, -3.3444265277e-05, -3.0743833669e-03
-1.4221718720e+00, 1.0923373813e-03, -3.3444265277e-05, -3.0743833669e-03
-1.4219766528e+00, 1.0914259024e-03, -1.4022752737e-07, -3.0743833669e-03
-1.4217814336e+00, 1.0919868125e-03, 0.0000000000e+00, -3.0743833669e-03
-1.4215862144e+00, 1.0946511355e-03, 0.0000000000e+00, -3.0743833669e-03
-1.4213909952e+00, 1.0923023244e-03, -2.7835164182e-05, -3.0743833669e-03
-1.4211957760e+00, 1.0943005667e-03, -3.0709828494e-05, -3.0743833669e-03
-1.4210005568e+00, 1.0922672675e-03, 0.0000000000e+00, -3.0743833669e-03
-1.4208053376e+00, 1.0931086327e-03, 0.0000000000e+00, -3.0743833669e-03
-1.4206101184e+00, 1.0930735758e-03, 0.0000000000e+00, -3.1022886448e-03
-1.4204148992e+00, 1.0870437922e-03, -1.7247985866e-05, -3.1077925753e-03
-1.4202196800e+00, 1.0916713006e-03, -3.0709828494e-05, -3.1077925753e-03
-1.4200244608e+00, 1.0931436896e-03, 0.0000000000e+00, -3.1077925753e-03
-1.4198292416e+00, 1.0900236271e-03, 0.0000000000e+00, -3.1077925753e-03
-1.4196340224e+00, 1.0937045997e-03, 0.0000000000e+00, -3.1077925753e-03
-1.4194388032e+00, 1.0930385189e-03, -8.1331965873e-06, -3.1077925753e-03
-1.4192435840e+00, 1.0880954986e-03, -3.0499487202e-05, -3.1077925753e-03
-1.4190483648e+00, 1.0942655098e-03, 0.0000000000e+00, -3.1077925753e-03
-1.4188531456e+00, 1.0945810217e-03, 0.0000000000e+00, -3.1077925753e-03
-1.4186579264e+00, 1.0882357261e-03, 0.0000000000e+00, -3.1077925753e-03
-1.4184627072e+00, 1.0907598216e-03, 0.0000000000e+00, -3.1077925753e-03
-1.4182674880e+00, 1.0947913630e-03, -1.4583662846e-05, -3.1077925753e-03
-1.4180722688e+00, 1.0918115281e-03, 0.0000000000e+00, -3.1077925753e-03
-1.4178770496e+00, 1.0925126657e-03, 0.0000000000e+00, -3.1077925753e-03
-1.4176818304e+00, 1.0924776088e-03, 0.0000000000e+00, -3.1077925753e-03
-1.4174866112e+00, 1.0926879501e-03, 0.0000000000e+00, -3.1077925753e-03
-1.4172913920e+00, 1.0924425520e-03, 0.0000000000e+00, -3.1077925753e-03
-1.4170961728e+00, 1.0939149410e-03, 0.0000000000e+00, -3.1077925753e-03
-1.4169009536e+00, 1.0934942584e-03, 0.0000000000e+00, -3.1241641391e-03
-1.4167057344e+00, 1.0932138034e-03, 0.0000000000e+00, -3.1412017837e-03
-1.4165105152e+00, 1.0920919831e-03, 0.0000000000e+00, -3.1412017837e-03
-1.4163152960e+00, 1.0921270400e-03, 0.0000000000e+00, -3.1412017837e-03
-1.4161200768e+00, 1.0927580639e-03, 0.0000000000e+00, -3.1412017837e-03
-1.4159248576e+00, 1.0957028420e-03, 0.0000000000e+00, -3.1412017837e-03
-1.4157296384e+00, 1.0931787465e-03, 0.0000000000e+00, -3.1412017837e-03
-1.4155344192e+00, 1.0921270400e-03, 0.0000000000e+00, -3.1412017837e-03
-1.4153392000e+00, 1.0920218694e-03, 0.0000000000e+00, -3.1412017837e-03
-1.4151439808e+00, 1.0961235246e-03, 0.0000000000e+00, -3.1412017837e-03
-1.4149487616e+00, 1.0929684052e-03, 0.0000000000e+00, -3.1412017837e-03
-1.4147535424e+00, 1.0934592015e-03, 0.0000000000e+00, -3.1412017837e-03
-1.4145583232e+00, 1.0913908455e-03, 0.0000000000e+00, -3.1412017837e-03
-1.4143631040e+00, 1.0958430695e-03, -6.6257506681e-06, -3.1412017837e-03
-1.4141678848e+00, 1.0933189740e-03, -1.1954396708e-05, -3.1412017837e-03
-1.4139726656e+00, 1.0941603392e-03, 0.0000000000e+00, -3.1412017837e-03
-1.4137774464e+00, 1.0907598216e-03, 0.0000000000e+00, -3.1412017837e-03
-1.4135822272e+00, 1.0939850548e-03, 0.0000000000e+00, -3.1412017837e-03
-1.4133870080e+00, 1.0911103904e-03, -1.7984180385e-05, -3.1412017837e-03
-1.4131917888e+00, 1.0953522732e-03, -3.3444265277e-05, -3.1412017837e-03
-1.4129965696e+00, 1.0916362437e-03, -1.7177872103e-06, -3.1729282617e-03
-1.4128013504e+00, 1.0904443097e-03, 0.0000000000e+00, -3.1746109921e-03
-1.4126061312e+00, 1.0892523757e-03, 0.0000000000e+00, -3.1746109921e-03
-1.4124109120e+00, 1.0955626144e-03, -2.8115619237e-05, -3.1746109921e-03
-1.4122156928e+00, 1.0912155611e-03, -3.3444265277e-05, -3.1746109921e-03
-1.4120204736e+00, 1.0910052198e-03, -2.5135784281e-05, -3.1746109921e-03
-1.4118252544e+00, 1.0903040822e-03, 0.0000000000e+00, -3.1746109921e-03
-1.4116300352e+00, 1.0890069775e-03, -7.4671158323e-06, -3.1746109921e-03
-1.4114348160e+00, 1.0905494803e-03, -3.3444265277e-05, -3.1746109921e-03
-1.4112395968e+00, 1.0889719207e-03, -3.3444265277e-05, -3.1746109921e-03
-1.4110443776e+00, 1.0893926032e-03, -3.3444265277e-05, -3.1746109921e-03
-1.4108491584e+00, 1.0901287978e-03, -3.3444265277e-05, -3.1746109921e-03
-1.4106539392e+00, 1.0926178364e-03, -3.3444265277e-05, -3.1746109921e-03
-1.4104587200e+00, 1.0931436896e-03, -3.3444265277e-05, -3.1746109921e-03
-1.4102635008e+00, 1.0905494803e-03, -3.3444265277e-05, -3.1746109921e-03
-1.4100682816e+00, 1.0915661299e-03, -3.3444265277e-05, -3.1746109921e-03
-1.4098730624e+00, 1.0938448272e-03, -3.3444265277e-05, -3.1746109921e-03
-1.4096778432e+00, 1.0925827795e-03, -3.3444265277e-05, -3.1746109921e-03
-1.4094826240e+00, 1.0951419319e-03, -3.3444265277e-05, -3.1746109921e-03
-1.4092874048e+00, 1.0913908455e-03, -3.3444265277e-05, -3.1882831760e-03
-1.4090921856e+00, 1.0956677851e-03, -3.3444265277e-05, -3.2080202005e-03
-1.4088969664e+00, 1.0910052198e-03, -3.3444265277e-05, -3.2080202005e-03
-1.4087017472e+00, 1.0938448272e-03, -3.3444265277e-05, -3.2080202005e-03
-1.4085065280e+00, 1.0921971538e-03, -3.3444265277e-05, -3.2080202005e-03
-1.4083113088e+00, 1.0933890878e-03, -3.3444265277e-05, -3.2080202005e-03
-1.4081160896e+00, 1.0940551685e-03, -3.3444265277e-05, -3.2080202005e-03
-1.4079208704e+00, 1.0917414143e-03, -2.6958742136e-05, -3.2080202005e-03
-1.4077256512e+00, 1.0917414143e-03, 0.0000000000e+00, -3.2080202005e-03
-1.4075304320e+00, 1.0913908455e-03, -2.7729993537e-05, -3.2080202005e-03
-1.4073352128e+00, 1.0871840197e-03, -3.3444265277e-05, -3.2080202005e-03
-1.4071399936e+00, 1.0920218694e-03, -3.3444265277e-05, -3.2080202005e-03
-1.4069447744e+00, 1.0934942584e-03, -2.4189248471e-05, -3.2080202005e-03
-1.4067495552e+00, 1.0915661299e-03, 0.0000000000e+00, -3.2080202005e-03
-1.4065543360e+00, 1.0941252823e-03, -1.8299692321e-05, -3.2080202005e-03
-1.4063591168e+00, 1.0939850548e-03, -3.3444265277e-05, -3.2080202005e-03
-1.4061638976e+00, 1.0918465850e-03, -3.3444265277e-05, -3.2080202005e-03
-1.4059686784e+00, 1.0913908455e-03, -2.6958742136e-05, -3.2080202005e-03
-1.4057734592e+00, 1.0957028420e-03, 0.0000000000e+00, -3.2080202005e-03
-1.4055782400e+00, 1.0947563062e-03, -1.1708998535e-05, -3.2101586703e-03
-1.4053830208e+00, 1.0921620969e-03, -3.3444265277e-05, -3.2414644657e-03
-1.4051878016e+00, 1.0911805042e-03, -3.3444265277e-05, -3.2414644657e-03
-1.4049925824e+00, 1.0947563062e-03, -2.7765050419e-05, -3.2414644657e-03
-1.4047973632e+00, 1.0959832970e-03, 0.0000000000e+00, -3.2414644657e-03
-1.4046021440e+00, 1.0937396566e-03, -5.9596699131e-07, -3.2414644657e-03
-1.4044069248e+00, 1.0928281777e-03, -3.3444265277e-05, -3.2414644657e-03
-1.4042117056e+00, 1.0938097703e-03, -3.3444265277e-05, -3.2414644657e-03
-1.4040164864e+00, 1.0920919831e-03, -2.2261119970e-05, -3.2414644657e-03
-1.4038212672e+00, 1.0929333483e-03, 0.0000000000e+00, -3.2414644657e-03
-1.4036260480e+00, 1.0912155611e-03, 0.0000000000e+00, -3.2414644657e-03
-1.4034308288e+00, 1.0900937409e-03, -1.3076216927e-05, -3.2414644657e-03
-1.4032356096e+00, 1.0936695428e-03, -3.3444265277e-05, -3.2414644657e-03
-1.4030403904e+00, 1.0898132858e-03, -1.0306723262e-05, -3.2414644657e-03
-1.4028451712e+00, 1.0928281777e-03, 0.0000000000e+00, -3.2414644657e-03
-1.4026499520e+00, 1.0912155611e-03, 0.0000000000e+00, -3.2414644657e-03
-1.4024547328e+00, 1.0937747135e-03, 0.0000000000e+00, -3.2414644657e-03
-1.4022595136e+00, 1.0905144235e-03, 0.0000000000e+00, -3.2414644657e-03
-1.4020642944e+00, 1.0961235246e-03, 0.0000000000e+00, -3.2414644657e-03
-1.4018690752e+00, 1.0903391390e-03, 0.0000000000e+00, -3.2414644657e-03
-1.4016738560e+00, 1.0928982914e-03, 0.0000000000e+00, -3.2589227929e-03
-1.4014786368e+00, 1.0933189740e-03, 0.0000000000e+00, -3.2748736741e-03
-1.4012834176e+00, 1.0948264199e-03, 0.0000000000e+00, -3.2748736741e-03
-1.4010881984e+00, 1.0913908455e-03, 0.0000000000e+00, -3.2748736741e-03
-1.4008929792e+00, 1.0945109080e-03, 0.0000000000e+00, -3.2748736741e-03
-1.4006977600e+00, 1.0893926032e-03, 0.0000000000e+00, -3.2748736741e-03
-1.4005025408e+00, 1.0939499979e-03, 0.0000000000e+00, -3.2748736741e-03
-1.4003073216e+00, 1.0958430695e-03, 0.0000000000e+00, -3.2748736741e-03
-1.4001121024e+00, 1.0925126657e-03, 0.0000000000e+00, -3.2748736741e-03
-1.3999168832e+00, 1.0991384164e-03, 0.0000000000e+00, -3.2748736741e-03
-1.3997216640e+00, 1.0923023244e-03, 0.0000000000e+00, -3.2748736741e-03
-1.3995264448e+00, 1.0916713006e-03, 0.0000000000e+00, -3.2748736741e-03
-1.3993312256e+00, 1.0924776088e-03, 0.0000000000e+00, -3.2748736741e-03
-1.3991360064e+00, 1.0955275576e-03, 0.0000000000e+00, -3.2748736741e-03
-1.3989407872e+00, 1.0916011868e-03, 0.0000000000e+00, -3.2748736741e-03
-1.3987455680e+00, 1.0950718181e-03, 0.0000000000e+00, -3.2748736741e-03
-1.3985503488e+00, 1.0921971538e-03, 0.0000000000e+00, -3.2748736741e-03
-1.3983551296e+00, 1.0932839171e-03, 0.0000000000e+00, -3.2748736741e-03
-1.3981599104e+00, 1.0940902254e-03, 0.0000000000e+00, -3.2748736741e-03
-1.3979646912e+00, 1.0927230070e-03, 0.0000000000e+00, -3.2808333441e-03
-1.3977694720e+00, 1.0931086327e-03, 0.0000000000e+00, -3.3082828825e-03
-1.3975742528e+00, 1.0909351060e-03, 0.0000000000e+00, -3.3082828825e-03
-1.3973790336e+00, 1.0936344859e-03, -1.2795761872e-05, -3.3082828825e-03
-1.3971838144e+00, 1.0941953960e-03, -3.3444265277e-05, -3.3082828825e-03
-1.3969885952e+00, 1.0911805042e-03, -1.2690591227e-05, -3.3082828825e-03
-1.3967933760e+00, 1.0948614768e-03, 0.0000000000e+00, -3.3082828825e-03
-1.3965981568e+00, 1.0907948785e-03, 0.0000000000e+00, -3.3082828825e-03
-1.3964029376e+00, 1.0935643722e-03, -2.5205898044e-05, -3.3082828825e-03
-1.3962077184e+00, 1.0900586840e-03, -3.3444265277e-05, -3.3082828825e-03
-1.3960124992e+00, 1.0943356236e-03, -3.3444265277e-05, -3.3082828825e-03
-1.3958172800e+00, 1.0918115281e-03, -9.8159269157e-07, -3.3082828825e-03
-1.3956220608e+00, 1.0885862950e-03, 0.0000000000e+00, -3.3082828825e-03
-1.3954268416e+00, 1.0931787465e-03, -3.2392558822e-05, -3.3082828825e-03
-1.3952316224e+00, 1.0900586840e-03, -3.3444265277e-05, -3.3082828825e-03
-1.3950364032e+00, 1.0901989115e-03, -3.3444265277e-05, -3.3082828825e-03
-1.3948411840e+00, 1.0883759537e-03, -1.5810653711e-05, -3.3082828825e-03
-1.3946459648e+00, 1.0931787465e-03, -2.0683560287e-06, -3.3082828825e-03
-1.3944507456e+00, 1.0903391390e-03, -3.3444265277e-05, -3.3082828825e-03
-1.3942555264e+00, 1.0916362437e-03, -3.3444265277e-05, -3.3082828825e-03
-1.3940603072e+00, 1.0903391390e-03, -3.3444265277e-05, -3.3295974667e-03
-1.3938650880e+00, 1.0937396566e-03, -2.2997314488e-05, -3.3416920909e-03
-1.3936698688e+00, 1.0919517556e-03, 0.0000000000e+00, -3.3416920909e-03
-1.3934746496e+00, 1.0948264199e-03, -3.0289145911e-05, -3.3416920909e-03
-1.3932794304e+00, 1.0961936383e-03, -3.3444265277e-05, -3.3416920909e-03
-1.3930842112e+00, 1.0911454473e-03, -3.3444265277e-05, -3.3416920909e-03
-1.3928889920e+00, 1.0907247647e-03, -1.9211171249e-05, -3.3416920909e-03
-1.3926937728e+00, 1.0918115281e-03, 0.0000000000e+00, -3.3416920909e-03
-1.3924985536e+00, 1.0925126657e-03, -1.3461842627e-05, -3.3416920909e-03
-1.3923033344e+00, 1.0943356236e-03, -3.3444265277e-05, -3.3416920909e-03
-1.3921081152e+00, 1.0902339684e-03, -3.3444265277e-05, -3.3416920909e-03
-1.3919128960e+00, 1.0948965337e-03, -1.1533714126e-05, -3.3416920909e-03
-1.3917176768e+00, 1.0968597191e-03, 0.0000000000e+00, -3.3416920909e-03
-1.3915224576e+00, 1.0926879501e-03, 0.0000000000e+00, -3.3416920909e-03
-1.3913272384e+00, 1.0916713006e-03, -2.9307553220e-05, -3.3416920909e-03
-1.3911320192e+00, 1.0923023244e-03, -3.3444265277e-05, -3.3416920909e-03
-1.3909368000e+00, 1.0917414143e-03, -6.3452956134e-06, -3.3416920909e-03
-1.3907415808e+00, 1.0941953960e-03, 0.0000000000e+00, -3.3416920909e-03
-1.3905463616e+00, 1.0932488602e-03, 0.0000000000e+00, -3.3416920909e-03
-1.3903511424e+00, 1.0917764712e-03, -1.4198037146e-05, -3.3514729610e-03
-1.3901559232e+00, 1.0934592015e-03, -3.3444265277e-05, -3.3751363562e-03
-1.3899607040e+00, 1.0932839171e-03, -1.0517064553e-06, -3.3751363562e-03
-1.3897654848e+00, 1.0932839171e-03, 0.0000000000e+00, -3.3751363562e-03
-1.3895702656e+00, 1.0938798841e-03, 0.0000000000e+00, -3.3751363562e-03
-1.3893750464e+00, 1.0943706805e-03, 0.0000000000e+00, -3.3751363562e-03
-1.3891798272e+00, 1.0917063574e-03, -1.6792246402e-05, -3.3751363562e-03
-1.3889846080e+00, 1.0920569263e-03, 0.0000000000e+00, -3.3751363562e-03
-1.3887893888e+00, 1.0933540309e-03, 0.0000000000e+00, -3.3751363562e-03
-1.3885941696e+00, 1.0910402767e-03, 0.0000000000e+00, -3.3751363562e-03
-1.3883989504e+00, 1.0938448272e-03, 0.0000000000e+00, -3.3751363562e-03
-1.3882037312e+00, 1.0920218694e-03, 0.0000000000e+00, -3.3751363562e-03
-1.3880085120e+00, 1.0967896053e-03, 0.0000000000e+00, -3.3751363562e-03
-1.3878132928e+00, 1.0919868125e-03, 0.0000000000e+00, -3.3751363562e-03
-1.3876180736e+00, 1.0917764712e-03, 0.0000000000e+00, -3.3751363562e-03
-1.3874228544e+00, 1.0945109080e-03, 0.0000000000e+00, -3.3751363562e-03
-1.3872276352e+00, 1.0914960161e-03, 0.0000000000e+00, -3.3751363562e-03
-1.3870324160e+00, 1.0895678876e-03, 0.0000000000e+00, -3.3751363562e-03
-1.3868371968e+00, 1.0901638546e-03, 0.0000000000e+00, -3.3751363562e-03
-1.3866419776e+00, 1.0907247647e-03, 0.0000000000e+00, -3.3751363562e-03
-1.3864467584e+00, 1.0906897079e-03, 0.0000000000e+00, -3.4002370836e-03
-1.3862515392e+00, 1.0889018069e-03, 0.0000000000e+00, -3.4085455646e-03
-1.3860563200e+00, 1.0887265225e-03, 0.0000000000e+00, -3.4085455646e-03
-1.3858611008e+00, 1.0895678876e-03, 3.3654606568e-06, -3.4085455646e-03
-1.3856658816e+00, 1.0899184565e-03, 3.3409208395e-05, -3.4085455646e-03
-1.3854706624e+00, 1.0907598216e-03, 3.2252331295e-06, -3.4085455646e-03
-1.3852754432e+00, 1.0926879501e-03, 0.0000000000e+00, -3.4085455646e-03
-1.3850802240e+00, 1.0945109080e-03, 0.0000000000e+00, -3.4085455646e-03
-1.3848850048e+00, 1.0939149410e-03, 3.3304037750e-06, -3.4085455646e-03
-1.3846897856e+00, 1.0940551685e-03, 3.3409208395e-05, -3.4085455646e-03
-1.3844945664e+00, 1.0927580639e-03, 1.0096381970e-05, -3.4085455646e-03
-1.3842993472e+00, 1.0918465850e-03, 0.0000000000e+00, -3.4085455646e-03
-1.3841041280e+00, 1.0944057373e-03, 0.0000000000e+00, -3.4085455646e-03
-1.3839089088e+00, 1.0943706805e-03, 0.0000000000e+00, -3.4085455646e-03
